Vx ,leafValue( IOUT "modelFiles" "c018bcd_gen2_v1d6_usage.scs:pre_simu,c018bcd_gen2_v1d6_usage.scs:ff_lib" "temperature" -40 ) (A),leafValue( IOUT "modelFiles" "c018bcd_gen2_v1d6_usage.scs:pre_simu,c018bcd_gen2_v1d6_usage.scs:ss_lib" "temperature" 125 ) (A),leafValue( IOUT "modelFiles" "c018bcd_gen2_v1d6_usage.scs:pre_simu,c018bcd_gen2_v1d6_usage.scs:tt_lib" "temperature" 27 ) (A)
4.649,5.139E-6,5.065E-6,5.097E-6
4.648,5.139E-6,5.065E-6,5.097E-6
4.647,5.139E-6,5.065E-6,5.097E-6
4.646,5.139E-6,5.065E-6,5.097E-6
4.645,5.138E-6,5.065E-6,5.097E-6
4.644,5.138E-6,5.065E-6,5.097E-6
4.643,5.138E-6,5.064E-6,5.097E-6
4.642,5.138E-6,5.064E-6,5.097E-6
4.641,5.138E-6,5.064E-6,5.096E-6
4.640,5.138E-6,5.064E-6,5.096E-6
4.639,5.138E-6,5.064E-6,5.096E-6
4.638,5.137E-6,5.064E-6,5.096E-6
4.637,5.137E-6,5.064E-6,5.096E-6
4.636,5.137E-6,5.064E-6,5.096E-6
4.635,5.137E-6,5.064E-6,5.096E-6
4.634,5.137E-6,5.064E-6,5.096E-6
4.633,5.137E-6,5.064E-6,5.095E-6
4.632,5.137E-6,5.063E-6,5.095E-6
4.631,5.136E-6,5.063E-6,5.095E-6
4.630,5.136E-6,5.063E-6,5.095E-6
4.629,5.136E-6,5.063E-6,5.095E-6
4.628,5.136E-6,5.063E-6,5.095E-6
4.627,5.136E-6,5.063E-6,5.095E-6
4.626,5.136E-6,5.063E-6,5.095E-6
4.625,5.136E-6,5.063E-6,5.095E-6
4.624,5.135E-6,5.063E-6,5.094E-6
4.623,5.135E-6,5.063E-6,5.094E-6
4.622,5.135E-6,5.063E-6,5.094E-6
4.621,5.135E-6,5.063E-6,5.094E-6
4.620,5.135E-6,5.062E-6,5.094E-6
4.619,5.135E-6,5.062E-6,5.094E-6
4.618,5.135E-6,5.062E-6,5.094E-6
4.617,5.134E-6,5.062E-6,5.094E-6
4.616,5.134E-6,5.062E-6,5.094E-6
4.615,5.134E-6,5.062E-6,5.093E-6
4.614,5.134E-6,5.062E-6,5.093E-6
4.613,5.134E-6,5.062E-6,5.093E-6
4.612,5.134E-6,5.062E-6,5.093E-6
4.611,5.134E-6,5.062E-6,5.093E-6
4.610,5.133E-6,5.062E-6,5.093E-6
4.609,5.133E-6,5.062E-6,5.093E-6
4.608,5.133E-6,5.061E-6,5.093E-6
4.607,5.133E-6,5.061E-6,5.093E-6
4.606,5.133E-6,5.061E-6,5.092E-6
4.605,5.133E-6,5.061E-6,5.092E-6
4.604,5.133E-6,5.061E-6,5.092E-6
4.603,5.132E-6,5.061E-6,5.092E-6
4.602,5.132E-6,5.061E-6,5.092E-6
4.601,5.132E-6,5.061E-6,5.092E-6
4.600,5.132E-6,5.061E-6,5.092E-6
4.599,5.132E-6,5.061E-6,5.092E-6
4.598,5.132E-6,5.061E-6,5.092E-6
4.597,5.132E-6,5.061E-6,5.092E-6
